,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,category_id,Category
5848,mSgDg1oiOCs,2017-12-13,2017-12-12 20:01:09+00:00,30555,3684,24,956,24,Entertainment
5849,vZJXXguLysI,2017-12-13,2017-12-12 07:00:05+00:00,6925,46,8,12,24,Entertainment
5850,tclPO3kOlfM,2017-12-13,2017-12-11 16:54:13+00:00,103742,692,506,400,24,Entertainment
5851,a49beT37Bc0,2017-12-13,2017-12-10 09:00:49+00:00,1959044,12857,2107,7882,24,Entertainment
5852,bcHh116rcV0,2017-12-13,2017-12-11 18:37:58+00:00,83947,1111,167,116,23,Comedy
5853,6wpb3YfXGqU,2017-12-13,2017-12-12 01:01:21+00:00,62061,3522,29,316,26,Howto & Style
5854,_ASpoeFRTZ0,2017-12-13,2017-12-11 14:00:03+00:00,327820,12985,376,2243,27,Education
5855,RiVuoe-jaE0,2017-12-13,2017-12-11 16:05:39+00:00,21832,104,112,253,25,News & Politics
5856,2yCp-Dj5-7c,2017-12-13,2017-12-11 04:29:53+00:00,184592,1087,126,143,24,Entertainment
5857,Hfho_nJ5JJ8,2017-12-13,2017-12-12 21:12:46+00:00,10325,485,18,99,24,Entertainment
5858,FO_Ox_dH0M8,2017-12-13,2017-12-11 16:00:01+00:00,249902,13382,110,734,27,Education
5859,S-4rhjO6xYg,2017-12-13,2017-12-10 00:03:46+00:00,4032475,226420,3129,17916,23,Comedy
5860,N4LQuwSjc34,2017-12-13,2017-12-11 16:11:28+00:00,57770,817,1478,0,25,News & Politics
5861,ZWAkzvL5Ho4,2017-12-13,2017-12-10 01:53:29+00:00,1382900,23250,6010,4566,24,Entertainment
5862,LRrzLpfdY1g,2017-12-13,2017-12-11 20:27:43+00:00,71008,5042,31,268,10,Music
5863,fO8pPjlFtNw,2017-12-13,2017-12-11 17:10:02+00:00,280881,17292,218,1303,28,Science & Technology
5864,A8HLnDP6uRM,2017-12-13,2017-12-10 08:30:47+00:00,2432846,26599,4117,3691,24,Entertainment
5865,XiIShINrftE,2017-12-13,2017-12-10 23:11:07+00:00,970362,32623,3310,2527,10,Music
5866,AzLYMcneJMU,2017-12-13,2017-12-11 17:42:25+00:00,86011,293,103,326,25,News & Politics
5867,ozhENW1LDa8,2017-12-13,2017-12-12 09:36:47+00:00,11799,109,70,200,25,News & Politics
5868,SeVYqisjAQk,2017-12-13,2017-12-11 10:00:01+00:00,41174,600,109,130,10,Music
5869,TM8hwHtWSJg,2017-12-13,2017-12-11 00:33:31+00:00,104959,3152,424,808,24,Entertainment
5870,ii3n7hYQOl4,2017-12-13,2017-12-09 18:38:08+00:00,7202196,140321,11014,26047,24,Entertainment
5871,fqQ7ymRr5X0,2017-12-13,2017-12-11 18:00:07+00:00,1523236,169711,6157,12351,23,Comedy
5872,xp0m08eOD5U,2017-12-13,2017-12-11 15:01:25+00:00,102558,3535,155,262,10,Music
5873,zIiIcjfA2-I,2017-12-13,2017-12-11 23:00:31+00:00,147449,879,68,108,27,Education
5874,zEHRNS-Scrs,2017-12-13,2017-12-11 22:57:31+00:00,22294,2001,15,90,1,Film & Animation
5875,Ep6-bNu16_I,2017-12-13,2017-12-10 05:55:09+00:00,2640843,124924,1876,21349,22,People & Blogs
5876,oFqHvacY9Kk,2017-12-13,2017-12-12 21:16:16+00:00,26304,3294,19,213,10,Music
5877,RUbWdNGaYEg,2017-12-13,2017-12-10 12:39:34+00:00,47219,244,52,399,25,News & Politics
5878,UVNIEszp2UQ,2017-12-13,2017-12-10 02:40:15+00:00,717330,15078,639,1619,24,Entertainment
5879,wJ5bOg46D7Y,2017-12-13,2017-12-11 14:14:27+00:00,29677,1566,32,185,26,Howto & Style
5880,bo8OYPYRTIY,2017-12-13,2017-12-09 17:30:08+00:00,605664,30406,508,2448,23,Comedy
5881,oiC_HG3u-nk,2017-12-13,2017-12-09 13:25:11+00:00,1328518,8472,3657,6865,25,News & Politics
5882,qE7psdp1jVE,2017-12-13,2017-12-10 16:19:34+00:00,506976,30229,398,2363,26,Howto & Style
5883,30UjfElERlc,2017-12-13,2017-12-11 18:17:36+00:00,6075,116,309,202,25,News & Politics
5884,Ali918UJSpU,2017-12-13,2017-12-11 03:13:56+00:00,163941,5839,243,739,26,Howto & Style
5885,1bSDtlARvPI,2017-12-13,2017-12-09 23:00:01+00:00,428588,11278,560,1119,26,Howto & Style
5886,X3gKYTc6lbw,2017-12-13,2017-12-09 23:31:50+00:00,1119418,59772,1035,6734,23,Comedy
5887,QsLmJq8cHlA,2017-12-13,2017-12-09 20:00:02+00:00,508137,15166,479,608,24,Entertainment
5888,agOq6iS4aVw,2017-12-13,2017-12-10 16:08:23+00:00,34083,364,195,483,22,People & Blogs
5889,cON3fiEm3Lc,2017-12-13,2017-12-10 16:00:03+00:00,220185,6880,309,425,24,Entertainment
5890,LTWh-i-iJqM,2017-12-13,2017-12-10 18:00:41+00:00,100786,3257,193,656,24,Entertainment
5891,fuHcdFPBKy0,2017-12-13,2017-12-08 22:00:01+00:00,5319685,95924,16479,12613,24,Entertainment
5892,Zzi4EQKBbOY,2017-12-13,2017-12-09 22:00:01+00:00,259665,6893,217,526,27,Education
5893,eWdZk_88r8I,2017-12-13,2017-12-11 23:13:27+00:00,25383,314,4,21,10,Music
5894,o8m2kXgCIMc,2017-12-13,2017-12-10 05:00:01+00:00,81650,3435,102,149,10,Music
5895,K7XsnDRtAcw,2017-12-13,2017-12-09 19:00:01+00:00,257801,5790,98,253,15,Pets & Animals
5896,9v_rtaye2yY,2017-12-13,2017-12-08 02:12:48+00:00,16824026,478516,25019,55263,10,Music
5897,6P6Ia5Qj9W0,2017-12-13,2017-12-10 14:02:36+00:00,80949,3712,176,701,1,Film & Animation
5898,ta6sV6WrElE,2017-12-13,2017-12-09 16:12:57+00:00,2759865,136322,1350,15640,24,Entertainment
5899,exGGotfSuH0,2017-12-13,2017-12-10 19:05:51+00:00,22807,1959,4,225,15,Pets & Animals
5900,vfqeeScKVyc,2017-12-13,2017-12-10 19:00:03+00:00,92718,4627,123,565,26,Howto & Style
5901,iGXYZwZEZa0,2017-12-13,2017-12-08 12:30:01+00:00,2264337,27615,3121,6378,26,Howto & Style
5902,JBDWIGpKnwM,2017-12-13,2017-12-08 19:21:58+00:00,2526557,150418,2065,11615,24,Entertainment
5903,tRbHXZvVMbM,2017-12-13,2017-12-11 17:39:39+00:00,1809,20,1,8,25,News & Politics
5904,aj8mN_7Apcw,2017-12-13,2017-12-08 19:30:09+00:00,5952978,50247,7174,11780,1,Film & Animation
5905,ZKUerb6IH4Y,2017-12-13,2017-12-10 09:00:04+00:00,86089,3568,134,176,26,Howto & Style
5906,a9B4AgwYG4E,2017-12-13,2017-12-09 16:28:01+00:00,106881,14003,288,919,22,People & Blogs
5907,vn9mMeWcgoM,2017-12-13,2017-12-08 01:44:25+00:00,35342725,536651,26918,70272,24,Entertainment
5908,vglAsbxMX_Q,2017-12-13,2017-12-09 19:00:03+00:00,469919,36420,815,2216,24,Entertainment
5909,H4CkXh3FSo8,2017-12-13,2017-12-09 16:00:24+00:00,371682,16710,1290,1767,22,People & Blogs
5910,Zi9MkiQzl20,2017-12-13,2017-12-08 18:56:37+00:00,197731,1689,193,112,24,Entertainment
5911,givBfOQ47OE,2017-12-13,2017-12-12 03:54:17+00:00,6335,715,6,57,23,Comedy
5912,23QOy9Q2qNI,2017-12-13,2017-12-08 13:01:46+00:00,797994,13666,160,518,24,Entertainment
5913,Vxww9Ap3DdM,2017-12-13,2017-12-10 17:02:32+00:00,14967,170,21,49,24,Entertainment
5914,ySBjb4_JGtY,2017-12-13,2017-12-09 18:00:06+00:00,94775,4968,51,173,26,Howto & Style
5915,uwUchGQRXKM,2017-12-13,2017-12-09 01:53:43+00:00,618703,27237,617,2264,26,Howto & Style
5916,bMfcrZYOAnE,2017-12-13,2017-12-09 16:30:01+00:00,61317,1177,27,106,28,Science & Technology
5917,56KYMMGudcU,2017-12-13,2017-12-08 05:00:01+00:00,7446601,350550,33832,88672,10,Music
5918,aphpJi5jKrM,2017-12-13,2017-12-09 01:00:03+00:00,532845,14595,3288,2820,22,People & Blogs
5919,Bs5Ml7_2wT0,2017-12-13,2017-12-08 08:23:49+00:00,1435412,27961,1643,1810,20,Gaming
5920,NyNQLRhsAsk,2017-12-13,2017-12-08 02:00:00+00:00,1882458,17991,1611,2414,23,Comedy
5921,_rUCjWv0vwA,2017-12-13,2017-12-09 16:00:08+00:00,26898,423,271,95,26,Howto & Style
5922,eYJCjVkOImU,2017-12-13,2017-12-08 00:01:00+00:00,2120269,76765,756,3264,10,Music
5923,oOAohDViea4,2017-12-13,2017-12-08 18:51:10+00:00,290640,23968,325,962,22,People & Blogs
5924,RdAKIVgTKuw,2017-12-13,2017-12-08 21:00:01+00:00,325386,6688,105,282,22,People & Blogs
5925,bo7cX6kCM2A,2017-12-13,2017-12-10 02:31:18+00:00,9500,192,9,36,24,Entertainment
5926,Y26pMy4jf8U,2017-12-13,2017-12-08 21:00:54+00:00,907762,82469,2960,19987,24,Entertainment
5927,oXE-ssvbhQA,2017-12-13,2017-12-08 16:00:07+00:00,1088633,60286,615,315,22,People & Blogs
5928,mQ8sFRuDyiU,2017-12-13,2017-12-08 16:07:47+00:00,90400,2466,80,155,24,Entertainment
5929,MUB-h2NeQYA,2017-12-13,2017-12-08 17:58:53+00:00,54252,3705,154,279,23,Comedy
5930,inZzcTXYowY,2017-12-13,2017-12-08 16:00:04+00:00,3306301,390127,2235,33267,10,Music
5931,HKIIgYFhQlE,2017-12-13,2017-12-08 05:00:01+00:00,2163869,110914,794,4009,10,Music
5932,dyBFAX4SDEc,2017-12-13,2017-12-08 02:31:28+00:00,1833398,49538,986,7122,20,Gaming
5933,fJJBAwiOjRI,2017-12-13,2017-12-08 21:00:01+00:00,165652,10413,317,3560,26,Howto & Style
5934,MtFjRvKfv70,2017-12-13,2017-12-09 00:46:19+00:00,117586,1566,60,150,17,Sports
5935,FlsCjmMhFmw,2017-12-13,2017-12-06 17:58:51+00:00,137843120,3014471,1602383,817582,24,Entertainment
5936,sFMehG2tDcA,2017-12-13,2017-12-07 08:05:07+00:00,931389,21488,1175,6487,25,News & Politics
5937,2jP6MFBXFaA,2017-12-13,2017-12-08 13:19:21+00:00,120379,2929,50,223,24,Entertainment
5938,wENhHnJI1ys,2017-12-13,2017-12-09 15:32:58+00:00,30134,2747,17,233,28,Science & Technology
5939,WmNGq56WMLE,2017-12-13,2017-12-09 19:07:11+00:00,9239,178,20,138,25,News & Politics
5940,dw74T9x6lDE,2017-12-13,2017-12-08 23:37:22+00:00,23706,1903,52,184,24,Entertainment
5941,8mQelXnPxUQ,2017-12-13,2017-12-07 19:33:06+00:00,495634,15540,1260,1600,28,Science & Technology
5942,kl39KHS07Xc,2017-12-13,2017-12-07 14:08:08+00:00,1844098,133928,9139,25601,27,Education
5943,zYlW81GZYug,2017-12-13,2017-12-07 23:45:50+00:00,3112225,232742,1095,10851,23,Comedy
5944,1ZqFDsq09H8,2017-12-13,2017-12-08 12:07:21+00:00,201980,6102,221,884,28,Science & Technology
5945,r8FQ5wUYm9c,2017-12-13,2017-12-07 06:00:01+00:00,2277409,82882,1226,4774,23,Comedy
5946,O3bqhRN2thM,2017-12-13,2017-12-08 19:52:39+00:00,37170,1933,30,143,22,People & Blogs
5947,ceJcHUoO734,2017-12-13,2017-12-08 02:10:51+00:00,344277,7633,2095,0,20,Gaming
5948,fd7M_5xW0SI,2017-12-13,2017-12-08 02:00:01+00:00,1643227,85142,1627,4277,10,Music
5949,OPbtnEXZ1H0,2017-12-13,2017-12-07 15:20:15+00:00,426599,9741,117,732,24,Entertainment
5950,sZWmwHjFRPI,2017-12-13,2017-12-08 07:59:22+00:00,263108,16444,220,953,10,Music
5951,6TOSV3-7hzU,2017-12-13,2017-12-08 04:04:56+00:00,529028,6533,287,748,20,Gaming
5952,S7kG641iA_g,2017-12-13,2017-12-08 16:30:38+00:00,119700,4586,89,501,24,Entertainment
5953,5Ad2pIlg3Dk,2017-12-13,2017-12-07 13:31:27+00:00,216743,3143,5143,5965,25,News & Politics
5954,_72fqgEevOo,2017-12-13,2017-12-07 07:00:04+00:00,556813,7304,2650,1206,22,People & Blogs
5955,Nl6YEW1s7x8,2017-12-13,2017-12-08 08:00:03+00:00,501222,12444,1467,1273,10,Music
5956,8KaKWPJq5dY,2017-12-13,2017-12-07 23:41:17+00:00,713394,85861,271,7859,20,Gaming
5957,FITSPSA8gQs,2017-12-13,2017-12-07 13:00:01+00:00,6062169,363560,4935,27732,10,Music
5958,rH_sH0jPVTg,2017-12-13,2017-12-07 17:28:22+00:00,49455,375,258,213,25,News & Politics
5959,37xIzAWyO8I,2017-12-13,2017-12-08 22:25:33+00:00,45934,2688,53,531,26,Howto & Style
5960,mkpINSUnDpA,2017-12-13,2017-12-06 18:00:07+00:00,2426345,28926,697,4392,24,Entertainment
5961,d9h_qtOoFnA,2017-12-13,2017-12-07 15:29:52+00:00,267761,22921,165,1801,10,Music
5962,ZZE1_maXiAI,2017-12-13,2017-12-07 22:43:26+00:00,40258,189,90,49,24,Entertainment
5963,dUztYCMZYls,2017-12-13,2017-12-06 13:59:34+00:00,2490503,17726,1882,3647,20,Gaming
5964,h8Q3IhUwX_4,2017-12-13,2017-12-07 17:41:59+00:00,810921,31803,189,1642,26,Howto & Style
5965,kuTBea8_-LY,2017-12-13,2017-12-07 14:00:03+00:00,3508169,1509,162,504,24,Entertainment
5966,jgvQzWAhoiw,2017-12-13,2017-12-07 18:00:05+00:00,811577,46185,943,504,26,Howto & Style
5967,oYL6kldXWkg,2017-12-13,2017-12-07 04:46:56+00:00,507524,26592,904,2892,22,People & Blogs
5968,2sxuAm569IY,2017-12-13,2017-12-07 07:00:00+00:00,326955,7248,129,575,19,Travel & Events
5969,KUSc7aScV9w,2017-12-13,2017-12-08 08:00:03+00:00,50979,1628,89,127,10,Music
5970,yyr51Kznab4,2017-12-13,2017-12-06 17:11:10+00:00,178900,4152,578,1254,22,People & Blogs
5971,2E_HEeOpiEA,2017-12-13,2017-12-06 23:01:16+00:00,1097258,70445,1765,103300,26,Howto & Style
5972,r3d2alzgjKc,2017-12-13,2017-12-04 14:43:58+00:00,1638,7,1,1,28,Science & Technology
5973,Wff1pf2EdS4,2017-12-13,2017-12-08 00:01:01+00:00,430463,61444,352,3811,10,Music
5974,r5w4y6GW4U8,2017-12-13,2017-12-06 21:08:12+00:00,92178,189,78,195,25,News & Politics
5975,GP0uH-PaE_E,2017-12-13,2017-12-07 13:30:00+00:00,75363,3119,58,141,26,Howto & Style
5976,RggWMGU2iYw,2017-12-13,2017-12-07 11:00:03+00:00,73213,356,114,74,2,Autos & Vehicles
5977,oKeF7K2VZtQ,2017-12-13,2017-12-08 00:07:33+00:00,66117,3298,23,333,22,People & Blogs
5978,ixMqVcjsSVM,2017-12-13,2017-12-07 22:39:25+00:00,123174,4393,76,668,26,Howto & Style
5979,mebZJFd8_Vw,2017-12-13,2017-12-06 18:00:04+00:00,543491,19818,704,2922,20,Gaming
5980,gCwDzQcbiF4,2017-12-13,2017-12-08 13:02:01+00:00,22695,1174,32,85,1,Film & Animation
5981,exQ2u3qSfrM,2017-12-13,2017-12-08 05:43:52+00:00,65211,5497,31,460,10,Music
5982,zslYmBRhdOM,2017-12-13,2017-12-07 19:15:06+00:00,28179,3056,33,769,22,People & Blogs
5983,qoPCbB_uGMw,2017-12-13,2017-12-05 22:14:47+00:00,1529545,20063,1044,1229,25,News & Politics
5984,LO0FwPXJbi0,2017-12-13,2017-12-06 16:39:21+00:00,210808,6870,420,982,22,People & Blogs
5985,xlQLyAOQXjQ,2017-12-13,2017-12-06 18:00:11+00:00,1050880,38298,1343,5142,26,Howto & Style
5986,PUvVjWR3zTQ,2017-12-13,2017-12-06 11:58:45+00:00,380586,5585,230,523,10,Music
5987,tNOkWPYY8No,2017-12-13,2017-12-07 18:44:08+00:00,37098,1220,34,63,25,News & Politics
5988,s0QeTtDix80,2017-12-13,2017-12-08 13:04:18+00:00,46706,3091,47,130,22,People & Blogs
5989,Zh4c5IrllBg,2017-12-13,2017-12-05 19:09:12+00:00,2339940,82038,1925,7852,1,Film & Animation
5990,9U2kr_QfhoQ,2017-12-13,2017-12-08 10:36:15+00:00,13832,78,8,2,2,Autos & Vehicles
5991,3Z6kYVQC83E,2017-12-13,2017-12-06 16:44:56+00:00,139989,9122,120,772,23,Comedy
5992,15aTCG3as6Q,2017-12-13,2017-12-06 22:46:24+00:00,890881,43008,765,3395,24,Entertainment
5993,3IdqPpwSE2g,2017-12-13,2017-12-06 18:00:00+00:00,93254,2945,23,189,24,Entertainment
5994,BEcs3TL8DII,2017-12-13,2017-12-06 17:15:18+00:00,318840,2613,560,1952,17,Sports
5995,GnevZOMl78I,2017-12-13,2017-12-06 17:00:34+00:00,1341344,52324,1375,2112,23,Comedy
5996,upzmEBwEtpo,2017-12-13,2017-12-06 15:21:24+00:00,97367,2461,72,416,27,Education
5997,A_fUji0jTAE,2017-12-13,2017-12-06 00:38:45+00:00,243102,4570,247,679,23,Comedy
5998,VFreC_yfQqs,2017-12-13,2017-12-08 02:59:17+00:00,3195,8,3,8,25,News & Politics
5999,SI1J2bbbOt4,2017-12-13,2017-12-06 20:42:56+00:00,31990,265,30,88,19,Travel & Events
6000,89OP78l9oF0,2017-12-14,2017-12-13 14:00:03+00:00,2110582,15604,1254,2177,1,Film & Animation
6001,pA5NbgdpRpk,2017-12-14,2017-12-13 12:59:47+00:00,764775,20132,1600,7991,24,Entertainment
6002,3Sa8G-VR13Q,2017-12-14,2017-12-13 16:38:42+00:00,450201,5519,265,1407,25,News & Politics
6003,JOZzku2SrzQ,2017-12-14,2017-12-13 19:12:14+00:00,1041510,131122,1173,9333,23,Comedy
6004,KdfCcEnJDlY,2017-12-14,2017-12-14 01:28:23+00:00,141112,6143,785,987,23,Comedy
6005,8I_NkJ8VTEI,2017-12-14,2017-12-14 03:04:05+00:00,51139,441,4693,0,22,People & Blogs
6006,vI4LHl4yFuo,2017-12-14,2017-12-13 07:59:27+00:00,618753,38230,2289,4633,28,Science & Technology
6007,Oy9R-z7YTRc,2017-12-14,2017-12-13 08:35:00+00:00,580342,6370,288,663,24,Entertainment
6008,s1yurGsRM_s,2017-12-14,2017-12-13 14:01:32+00:00,827474,18845,460,682,24,Entertainment
6009,8oKl_qDJHt4,2017-12-14,2017-12-12 11:35:43+00:00,1104195,52956,2211,4523,24,Entertainment
6010,XkVwqEdYlNA,2017-12-14,2017-12-13 17:01:43+00:00,299914,15112,153,1119,24,Entertainment
6011,Na7VFFnqWVI,2017-12-14,2017-12-13 18:04:21+00:00,289914,29332,366,1831,10,Music
6012,fOhB5JyEkOQ,2017-12-14,2017-12-12 18:09:21+00:00,790541,19594,1384,2032,24,Entertainment
6013,oQxKEtoHygY,2017-12-14,2017-12-13 17:05:43+00:00,124338,8194,902,1507,10,Music
6014,6FbdqwlR0H4,2017-12-14,2017-12-13 14:27:16+00:00,310972,29163,2001,4885,24,Entertainment
6015,IQYLPEuAClo,2017-12-14,2017-12-13 08:18:21+00:00,1842639,105959,876,3483,24,Entertainment
6016,iKjEoPA0LlY,2017-12-14,2017-12-12 21:58:37+00:00,358618,11763,159,768,24,Entertainment
6017,ZLFak6N04GY,2017-12-14,2017-12-13 16:59:00+00:00,60586,4183,49,288,10,Music
6018,KROef3M9gjk,2017-12-14,2017-12-13 06:00:01+00:00,1020652,66812,2394,3535,23,Comedy
6019,stMM0EsoGwY,2017-12-14,2017-12-13 00:28:00+00:00,690352,44655,1586,6169,26,Howto & Style
6020,BLOIU9DpLq4,2017-12-14,2017-12-13 12:00:01+00:00,292073,12967,284,750,23,Comedy
6021,wTiDluJ4Yd0,2017-12-14,2017-12-13 22:00:06+00:00,146812,5936,1133,1096,24,Entertainment
6022,lYEj9snU838,2017-12-14,2017-12-12 12:58:41+00:00,946860,6851,13325,10332,25,News & Politics
6023,dedaP9ym-hY,2017-12-14,2017-12-13 05:00:04+00:00,400949,26264,541,3583,10,Music
6024,66kn6Dcr12E,2017-12-14,2017-12-13 15:00:00+00:00,154695,20671,277,1636,10,Music
6025,QK0s815RTJk,2017-12-14,2017-12-13 17:00:02+00:00,396307,20344,595,1543,23,Comedy
6026,tT-lTxhW7pY,2017-12-14,2017-12-13 04:37:41+00:00,163261,537,4074,0,25,News & Politics
6027,hZJDAJDD-uw,2017-12-14,2017-12-13 14:57:27+00:00,51769,1637,100,357,24,Entertainment
6028,GSCP2yg-v2g,2017-12-14,2017-12-12 17:02:19+00:00,1615231,47025,3174,8570,1,Film & Animation
6029,t7Fa1GUf-LE,2017-12-14,2017-12-12 23:39:56+00:00,150941,7312,105,243,10,Music
6030,0vKkwJwL77Y,2017-12-14,2017-12-12 18:01:21+00:00,1075224,30158,1348,3872,1,Film & Animation
6031,tUBLW5bCqfM,2017-12-14,2017-12-13 04:58:10+00:00,895766,46995,635,772,23,Comedy
6032,HTi1c_tLnqw,2017-12-14,2017-12-13 15:00:01+00:00,172994,20116,211,1102,10,Music
6033,3j5eGupDWY4,2017-12-14,2017-12-12 17:01:47+00:00,314731,20347,135,1429,15,Pets & Animals
6034,KjHan6D3O3g,2017-12-14,2017-12-13 18:00:16+00:00,37058,1740,66,132,10,Music
6035,t5Lz14wu1uw,2017-12-14,2017-12-11 19:04:05+00:00,1643535,65976,5430,5457,1,Film & Animation
6036,sukhhtHWgko,2017-12-14,2017-12-13 02:23:04+00:00,187480,5679,109,654,24,Entertainment
6037,9OeZYhjyweQ,2017-12-14,2017-12-12 19:30:01+00:00,406963,15785,521,577,23,Comedy
6038,IC_lnyn2R2Q,2017-12-14,2017-12-13 14:12:41+00:00,162967,3116,138,272,24,Entertainment
6039,JiOXpKU7tWc,2017-12-14,2017-12-12 20:15:10+00:00,193264,11835,235,962,22,People & Blogs
6040,Y62ExbHI4Yk,2017-12-14,2017-12-12 16:00:04+00:00,436664,9815,922,1983,27,Education
6041,BWJY1na9qao,2017-12-14,2017-12-13 02:07:16+00:00,79099,7607,74,526,23,Comedy
6042,8qL4lMQQ9IE,2017-12-14,2017-12-12 17:00:01+00:00,711989,29602,1643,6655,24,Entertainment
6043,a7NJ6Gek9v4,2017-12-14,2017-12-11 23:45:03+00:00,3495663,198517,4655,12821,22,People & Blogs
6044,DkXD5949qqQ,2017-12-14,2017-12-13 06:00:00+00:00,94643,2115,105,255,10,Music
6045,PKa01AvSATE,2017-12-14,2017-12-13 04:19:15+00:00,35774,783,152,0,25,News & Politics
6046,oPM3jxnoqhk,2017-12-14,2017-12-12 15:00:03+00:00,251682,9312,336,764,10,Music
6047,wd8h1iND_ys,2017-12-14,2017-12-12 17:32:25+00:00,357243,29554,314,2601,28,Science & Technology
6048,kzFHjyysXr0,2017-12-14,2017-12-12 23:44:05+00:00,961346,77731,1021,5779,23,Comedy
6049,AYte8ks2KAk,2017-12-14,2017-12-13 21:27:42+00:00,23798,142,32,3,25,News & Politics
6050,UH0nTHb6OdY,2017-12-14,2017-12-11 18:18:43+00:00,3046060,75035,2407,11931,24,Entertainment
6051,yArprk0q9eE,2017-12-14,2017-12-12 15:00:07+00:00,820969,43101,631,3005,27,Education
6052,CSDHM6iuogI,2017-12-14,2017-12-13 04:39:07+00:00,81932,1576,42,259,28,Science & Technology
6053,1w9tf3vSuVs,2017-12-14,2017-12-13 03:02:20+00:00,24127,3129,17,551,26,Howto & Style
6054,r4VJ8o6yqzM,2017-12-14,2017-12-11 15:00:04+00:00,1559428,38250,3411,5845,24,Entertainment
6055,qxbS8qbBL0c,2017-12-14,2017-12-12 16:24:25+00:00,283885,9320,166,349,10,Music
6056,QXcbVHFE2bo,2017-12-14,2017-12-12 12:00:02+00:00,337827,12163,200,675,24,Entertainment
6057,h-h5Mhlt6O0,2017-12-14,2017-12-12 14:07:07+00:00,1480096,73328,1715,7341,28,Science & Technology
6058,K4STcvndzbE,2017-12-14,2017-12-13 20:00:04+00:00,31939,989,94,140,24,Entertainment
6059,_JhaVNJb3ag,2017-12-14,2017-12-11 18:00:02+00:00,645090,11212,1659,6561,15,Pets & Animals
6060,j7RZy2B73hw,2017-12-14,2017-12-12 05:40:57+00:00,1462747,13474,743,6081,17,Sports
6061,t5_dSCu_mLY,2017-12-14,2017-12-11 00:22:13+00:00,6677127,568993,8494,197837,22,People & Blogs
6062,-QxZv_wJ1aA,2017-12-14,2017-12-13 07:00:00+00:00,98042,5112,26,370,15,Pets & Animals
6063,YlpXoQEqBWI,2017-12-14,2017-12-12 01:30:01+00:00,493348,17150,480,5839,28,Science & Technology
6064,nUnJQWO4YJY,2017-12-14,2017-12-12 13:00:03+00:00,391240,21485,1211,3589,25,News & Politics
6065,r4ppTbMcFTo,2017-12-14,2017-12-13 14:00:08+00:00,20956,1237,29,140,10,Music
6066,Jq_98dJuIck,2017-12-14,2017-12-12 17:00:04+00:00,496454,11191,786,2377,24,Entertainment
6067,SbnJwF7GrWg,2017-12-14,2017-12-12 17:47:40+00:00,316227,18658,213,2411,26,Howto & Style
6068,MyAnv1nY5Vw,2017-12-14,2017-12-12 15:07:05+00:00,61332,420,845,382,25,News & Politics
6069,khPLWaBioOs,2017-12-14,2017-12-10 21:32:44+00:00,11767339,882821,117842,150856,24,Entertainment
6070,Dm9iTlsaie4,2017-12-14,2017-12-12 20:37:50+00:00,193304,1598,86,826,17,Sports
6071,wtTmLBfIiG4,2017-12-14,2017-12-13 15:10:38+00:00,83487,5059,100,823,20,Gaming
6072,kZ3xRQOhpQI,2017-12-14,2017-12-13 16:00:09+00:00,6745,362,6,22,26,Howto & Style
6073,kz1xzBYppW8,2017-12-14,2017-12-11 08:13:24+00:00,1162843,9988,2555,7014,25,News & Politics
6074,31Fbv9qRV7s,2017-12-14,2017-12-13 16:30:01+00:00,35244,3950,92,499,23,Comedy
6075,Gjs1QSa9fpI,2017-12-14,2017-12-13 15:00:01+00:00,74184,4235,109,505,26,Howto & Style
6076,NvG1FTafzAw,2017-12-14,2017-12-13 17:07:49+00:00,23737,673,20,61,26,Howto & Style
6077,fYo_ZqCFafU,2017-12-14,2017-12-12 16:00:06+00:00,247114,9924,205,1084,26,Howto & Style
6078,hphLiGW6FgE,2017-12-14,2017-12-13 17:56:18+00:00,13941,388,9,107,24,Entertainment
6079,sMEmj80EJy8,2017-12-14,2017-12-12 23:49:43+00:00,19217,1244,20,110,26,Howto & Style
6080,32YGGYaUTgE,2017-12-14,2017-12-12 16:47:17+00:00,15275,141,7,28,1,Film & Animation
6081,8J2q99ApzGs,2017-12-14,2017-12-12 21:02:08+00:00,85116,2665,39,288,24,Entertainment
6082,Wl7V4LwkfQE,2017-12-14,2017-12-12 14:08:36+00:00,274579,10463,487,947,28,Science & Technology
6083,XsVy4ImgM0o,2017-12-14,2017-12-12 20:15:51+00:00,91183,7469,83,491,10,Music
6084,mSgDg1oiOCs,2017-12-14,2017-12-12 20:01:09+00:00,45193,4736,34,1014,24,Entertainment
6085,rRzxEiBLQCA,2017-12-14,2017-12-11 08:59:59+00:00,23584659,806411,72397,139142,10,Music
